"","rider_id","avg_assign","avg_pickup","avg_deliver","avg_waiting","avg_ODdist","daily_delivered_stores","daily_franchise_share","num_working_days","share_weekdays","tenure","avg_order_level","Treat","avg_orders_shift","avg_duration_shift","median_idle_shift","prof","prof30","prof50","prof70","prof90","prof_low","prof_med","prof_high","avg_total_shift","avg_share_aggshift","avg_orders_aggshift","avg_duration_aggshift","avg_working_duration","avg_idle_duration","daily_total_order","avg_share_workingd","avg_share_idled","avg_orders_per_workingd","avg_daily_profit","distance","weights","subclass"
"47",19039,34.8502155172414,358.116379310345,526.650862068965,919.617456896552,0.924074791770751,16.5333333333333,0.250042999445577,7,0.714285714285714,738,4762.60138768455,0,2.17330210772834,1175.11475409836,189,5.50014980517027,1,1,0,0,1,1,0,14.2333333333333,0.572379027634446,2.9960384985385,1525.87801365301,16725.8,3630.40833333333,30.9333333333333,0.832171468189324,0.167828531810676,5.50014980517027,87106.6666666667,0.675069820455234,1,"133"
"48",19040,50.9989047097481,360.757940854326,473.679079956188,885.435925520263,0.976584499046767,13.9333333333333,0.265375242089638,7,0.714285714285714,738,4944.81971381807,0,2.189448441247,1160.6067146283,208.5,5.65739383376764,1,1,0,0,1,1,0,13.9,0.584956756493134,3.01722222222222,1483.12212602213,16132.4333333333,3852.17666666667,30.4333333333333,0.82073134136447,0.17926865863553,5.65739383376764,86143.3333333333,0.65075685705558,1,"24"
"49",19338,180.676470588235,523.676470588235,366.647058823529,1071,1.3403256662503,3.14285714285714,0.202380952380952,3,0.722222222222222,731,4401.87975072067,0,1.78947368421053,1052.65789473684,14.2,5.26908964853077,1,1,0,0,1,1,0,2.71428571428571,0.242857142857143,3.33333333333333,1744.58333333333,2857.21428571429,303.477420634921,4.85714285714286,0.950892502262641,0.0491074977373589,5.26908964853077,14742.8571428571,0.490292471615204,1,"7"
"52",19592,25.0397350993377,378.022877784467,556.987959060807,960.050571944612,1.1429306473075,40.64,0.203140789616696,5.66666666666667,0.711111111111111,726,4499.41736938839,0,5.76736111111111,2092.65972222222,158.5,8.9930033342215,1,1,1,1,1,1,1,11.52,0.854489723726566,6.39171450771451,2301.6075011655,24107.44,2203.84733333333,66.44,0.920721620154379,0.0792783798456207,8.9930033342215,191848,0.336937239605889,1,"94"
"53",19593,27.2937293729373,394.150715071507,595.993399339934,1017.43784378438,1.21054585858608,24.92,0.186429219329197,5.66666666666667,0.766666666666667,726,4173.59326714071,0,2.80555555555556,1274.61111111111,251,6.64108320860917,1,1,1,1,1,1,1,12.96,0.709387790743828,3.77954822954823,1628.91219147519,16518.96,3752.73066666667,36.36,0.837201740530649,0.162798259469351,6.64108320860917,106768,0.413673841127369,1,"17"
"54",19751,42.4949748743719,324.238693467337,448.005862646566,814.739530988275,1.63979366167535,25.1333333333333,0.216786270411734,7,0.714285714285714,725,3190.98837815992,0,2.62995594713656,1156.9140969163,177,6.86431800502285,1,1,1,1,1,1,1,15.1333333333333,0.594038937212312,3.71875661375661,1578.64649165649,17507.9666666667,3500.73,39.8,0.852170337328288,0.147829662671712,6.86431800502285,125883.333333333,0.363869755245121,1,"6"
"55",19832,476.097222222222,399.90625,525.149305555556,1401.15277777778,1.18644048554453,6.55172413793103,0.181112852664577,7,0.714285714285714,721,3492.00419696893,0,1.41871921182266,1045.55172413793,25.675,4.74333298527954,1,0,0,0,1,0,0,7,0.321508289434253,2.25384615384615,1416.29679487179,7318.86206896552,797.100143678161,9.93103448275862,0.922019965390961,0.0779800346090387,4.74333298527954,28679.3103448276,0.722081056567417,1,"14"
"56",19907,50.4480968858132,378.602076124567,566.726643598616,995.776816608997,0.988223072301487,15.9166666666667,0.2070957937831,5.33333333333333,0.754761904761905,720,4523.19146804143,0,2.77884615384615,1178.16826923077,39,7.51356852648794,1,1,1,1,1,1,1,8.66666666666667,0.671117424242424,3.70147156084656,1521.50763888889,10210.7916666667,1524.27430555556,24.0833333333333,0.893855621609249,0.106144378390751,7.51356852648794,67829.1666666667,0.392472645707388,1,"125"
"57",20324,101.62380952381,711.211904761905,603.290476190476,1416.12619047619,1.04347195908615,12.1176470588235,0.435940774911363,4.33333333333333,0.722222222222222,709,3985.99005579954,0,5.49019607843137,3102.69934640523,151,6.02453368352186,1,1,1,0,1,1,1,9,0.883318968613086,6.46424751718869,3596.40534759358,27924.2941176471,1906.33333333333,49.4117647058824,0.938715377015612,0.0612846229843884,6.02453368352186,146623.529411765,0.831133389426218,1,"76"
"58",20335,107.3125,710.611979166667,635.041666666667,1452.96614583333,2.08567307051067,7.73076923076923,0.20349394195548,5.66666666666667,0.7,708,2585.91648527805,0,2.49350649350649,1849.3961038961,23.05,4.46193453846771,0,0,0,0,0,0,0,5.92307692307692,0.658068000375693,3.24059829059829,2249.40726495726,10954.1153846154,529.92077991453,14.7692307692308,0.947597873586541,0.0524021264134592,4.46193453846771,51253.8461538462,0.569684873873763,1,"2"
"59",20338,141,882.146341463415,611.536585365854,1634.68292682927,1.26511824602177,8,0.633333333333333,1,1,708,3095.42080407039,1,6.83333333333333,4760.83333333333,164,5.01005553179481,1,0,0,0,1,0,0,3,1,8.125,5793.875,14282.5,538.633333333333,20.5,0.954603198256399,0.0453968017436006,5.01005553179481,61500,0.803904634880774,1,"134"
"60",20341,202.744537815126,774.596638655462,584.028571428571,1561.36974789916,1.197922837067,20.3636363636364,0.239805928590514,3.66666666666667,0.733333333333333,708,3954.84287380948,0,5.83333333333333,2736.90196078431,96.8833333333333,7.165817417567,1,1,1,1,1,1,1,9.27272727272727,0.89422471467926,6.43642796597342,3013.60088623498,25378.5454545455,1863.56060606061,54.0909090909091,0.939816576378737,0.0601834236212632,7.165817417567,164636.363636364,0.613012912290643,1,"104"
"62",20435,23.2296157450797,345.527647610122,450.568884723524,819.326148078725,0.952272643417124,25.2857142857143,0.139731434056302,5.33333333333333,0.694444444444444,706,4744.4179412182,0,3.08381502890173,1197.50578034682,239,7.39200208462661,1,1,1,1,1,1,1,16.4761904761905,0.744076962233266,3.8132659474046,1448.24460630406,19730.3333333333,4617.77063492063,50.8095238095238,0.81594468287909,0.18405531712091,7.39200208462661,142490.476190476,0.392000581745694,1,"135"
"63",20510,86.308864265928,208.465373961219,464.265927977839,759.040166204986,1.05368239933775,17.52,0.219092060136297,5.66666666666667,0.822222222222222,704,4553.72196358849,1,1.53290870488323,710.808917197452,230.5,5.50534771516907,1,1,0,0,1,1,0,18.84,0.406169803552906,2.26116478292949,939.244187877482,13391.64,5846.692,28.88,0.713780432741157,0.286219567258843,5.50534771516907,86548,0.511661134600599,1,"136"
"65",20899,126.974522292994,309.036942675159,452.974522292994,888.985987261147,1.3202899449659,20.6071428571429,0.119814958924589,6.33333333333333,0.676190476190476,694,3748.98588553292,0,1.74057649667406,888.232815964523,212,5.48112884146067,1,1,0,0,1,1,0,16.1071428571429,0.458999726684932,2.50467717389986,1157.93918961524,14306.8928571429,4599.30238095238,28.0357142857143,0.781725827591082,0.218274172408918,5.48112884146067,81632.1428571429,0.510379065230178,1,"44"
"67",20991,95.9317073170732,453.853658536585,630.336585365854,1180.12195121951,1.35818079645096,8.28571428571429,0.0822047000618429,3.33333333333333,1,692,3336.10149467806,1,1.89814814814815,1252.60185185185,19.3833333333333,5.1055700854427,1,0,0,0,1,0,0,7.71428571428571,0.516692830978545,2.56105442176871,1536.74841269841,9662.92857142857,1228.90833333333,14.6428571428571,0.918117488380755,0.081882511619245,5.1055700854427,42900,0.494537407409368,1,"137"
"68",21258,12.007874015748,578.122047244094,371.175196850394,961.305118110236,0.652126190949263,13.6875,0.287538186894805,3.33333333333333,0.833333333333333,684,7120.6990305765,0,4.09677419354839,1945.73387096774,189,6.97376958561704,1,1,1,1,1,1,1,7.75,0.831461542950514,5.18556547619048,2368.053125,15079.4375,1648.80520833333,31.75,0.914961783381919,0.0850382166180815,6.97376958561704,87456.25,0.412230593841457,1,"129"
"72",21578,33.8732283464567,435.837007874016,360.226771653543,829.937007874016,0.710664980589496,23.1538461538462,0.405472522002648,6,0.666666666666667,678,6034.02112377995,1,3.06763285024155,1347.65458937198,172,6.84472616663498,1,1,1,1,1,1,1,15.9230769230769,0.679416121808203,4.01904206904207,1736.97420229343,21458.8076923077,3861.94166666667,48.8461538461538,0.850156712008604,0.149843287991396,6.84472616663498,135792.307692308,0.607692814257061,1,"138"
"73",21579,63.4032983508246,453.058470764618,530.530734632684,1046.99250374813,0.989068121924076,17.68,0.392145417591238,5.33333333333333,0.611111111111111,678,5005.08497765656,1,1.9002849002849,1189.44444444444,220,4.63904991076114,0,0,0,0,0,0,0,14.04,0.46040359121891,3.0028253968254,1768.69096825397,16699.8,4255.17666666667,26.68,0.809640966458812,0.190359033541188,4.63904991076114,78216,0.749442419213011,1,"139"
"74",21621,44.6964102564103,174.188717948718,445.310769230769,664.195897435897,1.01916568007802,23.24,0.21642225125896,5.66666666666667,0.644444444444444,677,4844.67902114333,0,1.92307692307692,729.41617357002,215,6.78021896307211,1,1,1,1,1,1,1,20.28,0.531818886146586,2.72147270703153,940.471835128923,14792.56,5993.67933333333,39,0.719448315572255,0.280551684427745,6.78021896307211,117844,0.376708691422828,1,"20"
"75",21623,26.8708074534161,552.455900621118,732.129192546584,1311.45590062112,1.08720998492665,17.875,0.350782827288806,5.33333333333333,0.738095238095238,677,4232.96705558993,1,3.06083650190114,2026.83269961977,171.5,4.93762786765799,1,0,0,0,1,0,0,10.9583333333333,0.764978199904671,3.93925114237614,2525.59918010231,22210.7083333333,2581.71875,33.5416666666667,0.907369050340602,0.0926309496593981,4.93762786765799,96754.1666666667,0.801098257796854,1,"140"
"79",22327,19.7296858071506,391.224268689057,460.027627302275,870.981581798483,0.894750194994753,38.4166666666667,0.23304503304644,5,0.588888888888889,659,5657.02031572876,0,3.5705996131528,1340.30367504836,214,7.96642551942736,1,1,1,1,1,1,1,21.5416666666667,0.742104833243663,4.5426613073817,1642.95694012676,28872.375,5802.74791666667,76.9166666666667,0.832781348383948,0.167218651616052,7.96642551942736,218604.166666667,0.475692808437701,1,"23"
"80",22329,35.9796178343949,351.854777070064,551.136942675159,938.971337579618,0.891036624922228,38.0434782608696,0.245435635424048,5.33333333333333,0.611111111111111,659,4913.34840138499,0,3.3982683982684,1297.94805194805,248,7.68394296453295,1,1,1,1,1,1,1,20.0869565217391,0.808821270585025,4.09034226568215,1522.93116884387,26071.8260869565,6092.09057971014,68.2608695652174,0.813758144633372,0.186241855366628,7.68394296453295,190734.782608696,0.502793461659587,1,"146"
"81",22623,19.928821470245,331.668611435239,526.606767794632,878.204200700117,0.918960778692933,18.9473684210526,0.335135974713892,4,0.861111111111111,651,4741.29696149435,0,3.04982206405694,1272.08185053381,200,7.07119529016427,1,1,1,1,1,1,1,14.7894736842105,0.684724374066479,4.06364819391135,1685.08161137109,18813.4210526316,3783.29122807018,45.1052631578947,0.841397205534959,0.158602794465041,7.07119529016427,128805.263157895,0.393575379995814,1,"77"
"82",22773,147.240506329114,639.105485232068,466.700421940928,1253.04641350211,1.09010021647934,13.8095238095238,0.408740281987739,4.33333333333333,0.688888888888889,647,3848.38267690906,1,2.41836734693878,1590,149,4.73823450916182,1,0,0,0,1,0,0,9.33333333333333,0.625127121555693,3.48586545729403,2144.92239229025,14840,2376.13015873016,22.5714285714286,0.864832360847625,0.135167639152375,4.73823450916182,64542.8571428571,0.703687998485736,1,"141"
"83",22925,85.8655756867329,428.79251899474,689.651665692577,1204.30976037405,1.16486532583185,33.3076923076923,0.304639408816507,6,0.66031746031746,642,3981.66911755212,1,3.59453781512605,1685.10084033613,202,6.57558721005895,1,1,1,0,1,1,1,18.3076923076923,0.861432243908856,4.08819575891944,1893.32168897544,30850.3076923077,5129.12564102564,65.8076923076923,0.857784519617053,0.142215480382946,6.57558721005895,198326.923076923,0.710173104357164,1,"142"
"84",22985,47.1497821350763,381.979302832244,427.320261437908,856.449346405229,0.863029021322686,28.6296296296296,0.402016781122257,6.66666666666667,0.698412698412698,641,5143.63298895421,1,2.99510603588907,1231.48287112561,168,7.31896160702252,1,1,1,1,1,1,1,22.7037037037037,0.672200758876243,4.02086435761616,1587.68527147406,27959.2222222222,5467.42469135802,68,0.840718784005561,0.159281215994439,7.31896160702252,195270.37037037,0.579691311912296,1,"143"
"88",24074,17.056206088993,693.620608899297,514.52224824356,1225.19906323185,0.905169284819819,14.6875,0.293296924836542,3.33333333333333,0.311111111111111,616,5427.56668639002,0,3.13970588235294,1952.56617647059,14.7583333333333,5.48825750734611,1,1,0,0,1,1,0,8.5,0.731210456210456,3.88256448412698,2366.9806547619,16596.8125,778.084375,26.6875,0.953077110132792,0.0469228898672082,5.48825750734611,74135,0.65532615216929,1,"112"
"90",24758,26.0517647058824,251.361176470588,390.858823529412,668.271764705882,0.926278796294674,20.85,0.160756115493625,5,0.66031746031746,605,4591.00482924007,1,1.92307692307692,760.18778280543,201.5,6.67538495658152,1,1,1,1,1,1,1,22.1,0.44315619694807,2.7980927698033,1003.90664312296,16800.15,5879.8875,42.5,0.770081782585157,0.229918217414843,6.67538495658152,118695,0.352916287069243,1,"144"
"91",24808,120.9890625,751.4640625,499.4609375,1371.9140625,1.04378504112446,13.9090909090909,0.463386613386613,3.5,0.9,605,3881.0880646357,1,4.70588235294118,2467.46323529412,93.525,6.39582327929162,1,1,1,0,1,1,1,12.3636363636364,0.797735597735598,5.94166666666667,3046.9845959596,30506.8181818182,2444.88181818182,58.1818181818182,0.929649863844446,0.070350136155554,6.39582327929162,171081.818181818,0.776680191005219,1,"145"
"94",24919,78.7244008714597,392.019607843137,636.916122004357,1107.66013071895,1.33520983710209,18.4074074074074,0.370681885491254,6,0.66031746031746,602,4167.60845421561,1,2.390625,1221.84375,178.5,5.81068518804529,1,1,1,0,1,1,1,14.2222222222222,0.633842251691409,3.25307665585443,1560.13206782929,17377.3333333333,3659.2549382716,34,0.84578186974927,0.15421813025073,5.81068518804529,109277.777777778,0.519969220857295,1,"146"
"95",24920,61.9685314685315,410.122377622378,382.744755244755,854.835664335664,1.24777957028436,6.27777777777778,0.309082892416226,6.5,0.69047619047619,602,4747.92713421458,0,1.68235294117647,939.729411764706,163,5.21238998845786,1,1,0,0,1,1,0,9.44444444444444,0.403633711967045,2.71216931216931,1383.59761904762,8875.22222222222,2372.61825617284,15.8888888888889,0.822080562075201,0.177919437924799,5.21238998845786,50505.5555555556,0.576527949962927,1,"138"
"96",25033,20.5492957746479,619.176056338028,478.984154929577,1118.70950704225,0.971549983077027,19,0.354578116910418,2.33333333333333,0.533333333333333,601,5132.910127563,1,4.02836879432624,2184.68794326241,207,6.10114833725957,1,1,1,0,1,1,1,11.75,0.762845372220372,5.26497252747253,2730.19476773227,25670.0833333333,2824.20694444444,47.3333333333333,0.913236050839784,0.0867639491602161,6.10114833725957,137741.666666667,0.618440030519034,1,"147"
"97",25083,142.496062992126,628.48031496063,514.149606299213,1285.12598425197,1.12478832796985,18,0.212226720647773,1.33333333333333,0.833333333333333,600,3642.8773443377,0,2.49019607843137,1744.21568627451,152,4.46271435357875,0,0,0,0,0,0,0,10.2,0.5700777000777,3.52777777777778,2326.29444444444,17791,2118.6,25.4,0.885557109495271,0.114442890504729,4.46271435357875,75100,0.624075245680655,1,"46"
"98",25157,162.752688172043,686.10752688172,593.709677419355,1442.56989247312,1.06723714346352,7.10526315789474,0.351857207120365,4,0.666666666666667,599,3412.52163242378,0,2.53636363636364,1653.92727272727,40.5,5.13644919392203,1,0,0,0,1,0,0,5.78947368421053,0.78235171261487,3.01015037593985,1934.55238095238,9575.36842105263,1018.38070175439,14.6842105263158,0.937024573403828,0.062975426596172,5.13644919392203,40842.1052631579,0.604027570740071,1,"30"
"99",25491,30.8718914845516,877.602110022607,875.310474755087,1783.78447626225,1.03051117009007,11.76,0.614498112998113,5.66666666666667,0.704761904761905,593,3983.79823700463,1,9.97744360902256,5631.53383458647,28.1583333333333,6.27292639674355,1,1,1,0,1,1,1,5.32,0.953666666666667,10.7768095238095,6049.68038095238,29959.76,476.122666666667,53.08,0.985184329915145,0.0148156700848548,6.27292639674355,158324,0.956315483740931,1,"148"
"100",25590,173.011398963731,503.043523316062,576.143005181347,1252.19792746114,1.15661674540208,22.7586206896552,0.163924139769203,6.66666666666667,0.698412698412698,591,3756.4366927248,1,2.20319634703196,1607.78538812785,216,4.16905370143381,0,0,0,0,0,0,0,15.1034482758621,0.561652555835325,3.17613440199647,2177.56263927643,24283.1034482759,4429.38735632184,33.2758620689655,0.851555256236381,0.148444743763619,4.16905370143381,99029.3103448276,0.888471865206232,1,"149"
"102",25960,349.03007518797,518.270676691729,676.932330827068,1544.23308270677,1.18875325853264,4.21739130434783,0.289061421670117,5.66666666666667,0.638095238095238,584,3907.37560912046,1,1.9,1300.41428571429,21.7416666666667,4.75833820184486,1,0,0,0,1,0,0,3.04347826086957,0.47815734989648,2.61388888888889,1664.41574074074,3957.78260869565,264.232789855072,5.78260869565217,0.952083862964105,0.0479161370358954,4.75833820184486,17134.7826086957,0.677244571307191,1,"1"
"103",26011,78.365988909427,730.297597042514,522.752310536044,1331.41589648799,1.26550171841282,7.2,0.391917388167388,4.66666666666667,0.783333333333333,582,3855.50831737331,1,5.35643564356436,2740.32673267327,33.5,6.59977686091583,1,1,1,0,1,1,1,5.05,0.880714285714286,7.02073232323232,3639.89608585859,13838.65,731.104166666667,27.05,0.954745689649183,0.0452543103508168,6.59977686091583,80494.5,0.597485737420785,1,"2"
"104",26151,74.6740157480315,210.699212598425,565.92125984252,851.294488188976,1.42500674618521,16.962962962963,0.146419406419631,6,0.66031746031746,579,3138.32689637406,1,1.3804347826087,838.741304347826,231.5,4.353110523097,0,0,0,0,0,0,0,17.037037037037,0.35912048300754,2.08696755918978,1137.78386510609,14289.6666666667,5702.17654320988,23.5185185185185,0.736315277659401,0.263684722340599,4.353110523097,70740.7407407407,0.649978169191205,1,"3"
"107",26568,41.0430107526882,359.774193548387,473.188172043011,874.005376344086,1.01359519263945,4.83333333333333,0.379662698412698,5.66666666666667,0.638095238095238,574,4687.88095645085,0,1.32857142857143,871.435714285714,36.7,4.68061641894258,0,0,0,0,0,0,0,5.83333333333333,0.177718808968809,2.36190476190476,1306.35238095238,5083.375,674.064525462963,7.75,0.909042614411518,0.0909573855884819,4.68061641894258,21712.5,0.677063088667881,1,"10"
"110",26919,50.2465245597776,200.633920296571,478.848007414273,729.728452270621,1.01700212390158,24.84,0.21810319797921,6,0.666666666666667,567,4918.43473787453,1,1.87979094076655,835.378048780488,236,5.90635371635696,1,1,1,0,1,1,1,22.96,0.493994526833402,2.80706668357442,1129.91042802828,19180.28,7324.48,43.16,0.728872655831235,0.271127344168765,5.90635371635696,129468,0.570201750263096,1,"4"
"111",26945,38.225656877898,441.287480680062,425.106646058733,904.619783616692,1.04900018828587,13.92,0.363676571762842,5.66666666666667,0.766666666666667,567,5195.35203353524,0,3.87425149700599,1575.4251497006,134.5,7.86144238186061,1,1,1,1,1,1,1,6.68,0.771575687470424,5.31329971988796,2194.6790280112,10523.84,1455.004,25.88,0.899283872922139,0.100716127077862,7.86144238186061,75980,0.344352864130956,1,"144"
"112",27066,44.4314259763851,674.80472297911,678.953678474114,1398.18982742961,1.11125719383993,17.76,0.366734650260226,5.66666666666667,0.638095238095238,565,4497.21039932618,1,4.26744186046512,2617.81395348837,117,5.35199712058881,1,1,0,0,1,1,0,10.32,0.829177167861378,5.24174825174825,3165.03193439893,27015.84,2398.32466666667,44.04,0.921739168799396,0.0782608312006038,5.35199712058881,130104,0.890481281556505,1,"5"
"114",27954,95.7638376383764,165.39667896679,464.437269372694,725.59778597786,1.25231049578641,15.5416666666667,0.174759770187057,5.66666666666667,0.644444444444444,545,3673.80095387866,1,1.52676056338028,674.101408450704,186,6.13356789963633,1,1,1,0,1,1,1,14.7916666666667,0.443198456237249,2.14247072372072,878.330825771451,9971.08333333333,4083.05902777778,22.5833333333333,0.759017795028044,0.240982204971956,6.13356789963633,67966.6666666667,0.37871522868693,1,"6"
"116",28073,2.70588235294118,295.117647058824,337.823529411765,635.647058823529,0.869441114652126,3.25,0.555555555555556,3,1,543,3625.81708391714,0,1.30769230769231,683.153846153846,59,6.05981142414392,1,1,1,0,1,1,1,3.25,0.166666666666667,2,807.25,2220.25,304.346597222222,4.25,0.929939437710736,0.0700605622892636,6.05981142414392,11800,0.417245850728929,1,"79"
"118",28343,168.765550239234,827.77990430622,641.767942583732,1638.31339712919,1.1377788394858,7.20833333333333,0.334262028176502,5.33333333333333,0.611111111111111,537,3890.68019768949,1,4.54347826086957,2254.02173913043,34.1166666666667,6.8583384045116,1,1,1,1,1,1,1,3.83333333333333,0.844560185185185,5.5281746031746,2726.71220238095,8640.41666666667,475.2903125,17.4166666666667,0.959330252991066,0.0406697470089339,6.8583384045116,52612.5,0.507481753833594,1,"7"
"121",29040,301.455242966752,816.93094629156,532.726342710997,1651.11253196931,1.12342501254717,21.2222222222222,0.236765572760996,2,0,523,4095.76164384811,0,5.21333333333333,2951.97333333333,20,6.17813551674708,1,1,1,0,1,1,1,8.33333333333333,0.900621600621601,6.25246913580247,3379.63077601411,24599.7777777778,1081.0537037037,43.4444444444444,0.959777626283119,0.040222373716881,6.17813551674708,129444.444444444,0.694719620095985,1,"98"
"124",29585,63.2356935014549,227.780795344326,504.962172647915,795.978661493695,1.3168112453757,25.72,0.233791125327557,5.66666666666667,0.644444444444444,515,4072.09792310581,0,1.44397759103641,789.240896358543,168.5,4.95081960887624,1,0,0,0,1,0,0,28.56,0.383791561758803,2.16434188034188,1086.28561993562,22540.72,7637.87866666667,41.24,0.75177998918384,0.24822001081616,4.95081960887624,124460,0.522901856060682,1,"106"
"128",30451,31.6148582600195,486.911045943304,593.269794721408,1111.79569892473,0.903012133229159,24.95,0.396742476208547,4.66666666666667,0.777777777777778,502,4905.45609696656,0,7.20422535211268,2732.1338028169,109,8.62976431100063,1,1,1,1,1,1,1,7.1,0.870011655011655,8.93383658008658,3599.37900974026,19398.15,1300.77416666667,51.15,0.949616219024863,0.0503837809751369,8.62976431100063,145735,0.41843203330672,1,"67"
"129",30483,74.1388888888889,701.155797101449,695.513285024155,1470.80797101449,0.985883130827657,15.3703703703704,0.351435496048499,6.33333333333333,0.738095238095238,501,5279.88730879681,0,3.39344262295082,2231.60655737705,160,4.93861276066672,1,0,0,0,1,0,0,9.03703703703704,0.76825242658576,4.21545214045214,2691.86756854257,20167.1111111111,2158.8024691358,30.6666666666667,0.915124865446416,0.0848751345535844,4.93861276066672,88585.1851851852,0.856924937800055,1,"5"
"130",30734,21.6395721925134,541.936898395722,608.452406417112,1172.02887700535,0.82288477005998,17.0833333333333,0.41423616925548,6.33333333333333,0.742857142857143,496,5131.22718354589,0,4.79487179487179,1993.10256410256,73,7.63427367506808,1,1,1,1,1,1,1,8.125,0.788533341658342,5.32615596963423,2203.58150448585,16193.9583333333,1272.14305555556,38.9583333333333,0.939715661706813,0.060284338293187,7.63427367506808,111258.333333333,0.540866668049252,1,"65"
"131",30954,36.4387755102041,604.485422740525,424.099125364431,1065.02332361516,0.991599828512394,8.32142857142857,0.284071583178726,6.33333333333333,0.682539682539683,493,4770.05433025073,0,2.55018587360595,1530.49814126394,48.175,5.26984362255653,1,1,0,0,1,1,0,9.60714285714286,0.610743918779633,3.70267006655896,2071.65616615894,14703.7142857143,2241.85833333333,24.5,0.885954534228944,0.114045465771056,5.26984362255653,70028.5714285714,0.787701971473469,1,"89"
"133",31116,75.046357615894,780.549668874172,579.205298013245,1434.80132450331,1.57063282755869,5.16666666666667,0.261680911680912,2.33333333333333,0.777777777777778,489,3797.08403348715,0,2.60344827586207,1900.68965517241,107.5,4.59260422036416,0,0,0,0,0,0,0,4.83333333333333,0.644212962962963,3.47272727272727,2531.31818181818,9186.66666666667,1300.96527777778,12.5833333333333,0.931919733301459,0.068080266698541,4.59260422036416,39066.6666666667,0.584749506671425,1,"55"
"134",31161,121.372340425532,706.376899696049,463.074468085106,1290.82370820669,1.33986468206402,8.96666666666667,0.21476430976431,7,0.714285714285714,489,3991.33982136482,1,1.92961876832845,1409.00879765396,103.825,4.29211706709962,0,0,0,0,0,0,0,11.3666666666667,0.425213136823044,3.03036435786436,1987.84200937951,16015.7333333333,2372.49487037037,21.9333333333333,0.887244442125181,0.112755557874819,4.29211706709962,65080,0.807860177117877,1,"8"
"135",31291,26.3135245901639,337.423155737705,432.400614754098,796.137295081967,0.889916945573349,21.9130434782609,0.195423272452429,5.33333333333333,0.688095238095238,487,5264.18222817918,0,2.96656534954407,1154.40729483283,103.075,8.1888746975952,1,1,1,1,1,1,1,14.304347826087,0.667464335181726,4.06576459204336,1505.67580836328,16513.0434782609,2836.19347826087,42.4347826086956,0.872902885249807,0.127097114750193,8.1888746975952,118808.695652174,0.333426532808479,1,"54"
"136",31557,30.1794871794872,595.50641025641,528.653846153846,1154.33974358974,1.03071463486026,10.7272727272727,0.291176470588235,2.33333333333333,0.222222222222222,482,4563.22358839293,0,1.9746835443038,1644.84810126582,307,3.61004220173274,0,0,0,0,0,0,0,7.18181818181818,0.52550505050505,2.81190476190476,2273.68857142857,11813,2422.61515151515,14.1818181818182,0.883687538336658,0.116312461663342,3.61004220173274,42081.8181818182,0.682868472673612,1,"12"
"138",31689,33.8308823529412,690.965073529412,544.325367647059,1269.12132352941,1.23196720216017,17.24,0.315615022393539,6,0.726984126984127,481,4185.69963584009,0,4.33466135458167,2248.91235059761,220,6.21734455487452,1,1,1,0,1,1,1,10.04,0.848413808413808,5.40773881673882,2705.88867854368,22579.08,2707.37133333333,43.52,0.910039761367306,0.089960238632694,6.21734455487452,131933.2,0.671481333893224,1,"78"
"140",32141,41.5135869565217,505.538043478261,450.326086956522,997.377717391304,0.917503374585318,7.875,0.347176434676435,5.33333333333333,0.622222222222222,472,5435.85817651602,0,2.03314917127072,1153.56906077348,16.3333333333333,5.91311149439765,1,1,1,0,1,1,1,7.54166666666667,0.508873765123765,2.90786749482402,1543.13778467909,8699.83333333333,880.227083333333,15.3333333333333,0.932921356763945,0.0670786432360551,5.91311149439765,43263.75,0.573325125997316,1,"21"
"141",32527,40.9681978798587,504.657243816254,541.473498233216,1087.09893992933,0.950641255087828,10.2727272727273,0.50560298287571,3,0.8,463,5137.3361510951,0,2.05072463768116,1268.02898550725,72,4.89138008254946,1,0,0,0,1,0,0,12.5454545454545,0.5305698089789,3.09553325462416,1806.98642266824,15908,3571.39545454545,25.7272727272727,0.851077604428794,0.148922395571206,4.89138008254946,74231.8181818182,0.716927547642571,1,"26"
"144",32899,50.0443587270974,542.31243972999,533.480231436837,1125.83702989392,1.06495103268223,14.7037037037037,0.375358252667334,6,0.666666666666667,456,4275.80732934735,0,2.65897435897436,1496.3641025641,202.5,5.41693055098736,1,1,0,0,1,1,0,14.4444444444444,0.605562010356472,3.57466283716284,1928.7288974914,21614.1481481481,4416.55432098765,38.4074074074074,0.845627817237507,0.154372182762493,5.41693055098736,103607.407407407,0.780249249792856,1,"8"
"145",32900,24.3214936247723,567.028233151184,457.167577413479,1048.51730418944,0.744159823050701,13.625,0.256377388270771,5,0.588888888888889,456,6054.71903038368,1,3.37846153846154,1931.24923076923,166,5.65503181651523,1,1,0,0,1,1,0,13.5416666666667,0.763042336562073,4.27506752506753,2363.64969440282,26152.3333333333,3215.81458333333,45.75,0.8943769120635,0.1056230879365,5.65503181651523,124537.5,0.804599602604687,1,"9"
"147",33433,254.232081911263,553.894197952218,578.279863481229,1386.40614334471,1.1809310042981,6.14285714285714,0.278935945007374,6.33333333333333,0.742857142857143,445,4213.39680443834,0,1.95333333333333,1265.21333333333,27,5.37055711417309,1,1,0,0,1,1,0,5.35714285714286,0.487550247371676,2.925,1588.08985507246,6777.92857142857,729.09935515873,10.4642857142857,0.923033864227078,0.076966135772922,5.37055711417309,31714.2857142857,0.647056059392362,1,"82"
