"","rider_id","avg_assign","avg_pickup","avg_deliver","avg_waiting","avg_ODdist","daily_delivered_stores","daily_franchise_share","num_working_days","share_weekdays","tenure","avg_order_level","Treat","avg_orders_shift","avg_duration_shift","median_idle_shift","prof","prof30","prof50","prof70","prof90","prof_low","prof_med","prof_high","avg_total_shift","avg_share_aggshift","avg_orders_aggshift","avg_duration_aggshift","avg_working_duration","avg_idle_duration","daily_total_order","avg_share_workingd","avg_share_idled","avg_orders_per_workingd","avg_daily_profit","distance","weights","subclass"
"124",29585,63.2356935014549,227.780795344326,504.962172647915,795.978661493695,1.3168112453757,25.72,0.233791125327557,5.66666666666667,0.644444444444444,515,4072.09792310581,0,1.44397759103641,789.240896358543,168.5,4.95081960887624,1,0,0,0,1,0,0,28.56,0.383791561758803,2.16434188034188,1086.28561993562,22540.72,7637.87866666667,41.24,0.75177998918384,0.24822001081616,4.95081960887624,124460,0.522901856060682,1,"66"
"128",30451,31.6148582600195,486.911045943304,593.269794721408,1111.79569892473,0.903012133229159,24.95,0.396742476208547,4.66666666666667,0.777777777777778,502,4905.45609696656,0,7.20422535211268,2732.1338028169,109,8.62976431100063,1,1,1,1,1,1,1,7.1,0.870011655011655,8.93383658008658,3599.37900974026,19398.15,1300.77416666667,51.15,0.949616219024863,0.0503837809751369,8.62976431100063,145735,0.41843203330672,1,"72"
"129",30483,74.1388888888889,701.155797101449,695.513285024155,1470.80797101449,0.985883130827657,15.3703703703704,0.351435496048499,6.33333333333333,0.738095238095238,501,5279.88730879681,0,3.39344262295082,2231.60655737705,160,4.93861276066672,1,0,0,0,1,0,0,9.03703703703704,0.76825242658576,4.21545214045214,2691.86756854257,20167.1111111111,2158.8024691358,30.6666666666667,0.915124865446416,0.0848751345535844,4.93861276066672,88585.1851851852,0.856924937800055,1,"71"
"130",30734,21.6395721925134,541.936898395722,608.452406417112,1172.02887700535,0.82288477005998,17.0833333333333,0.41423616925548,6.33333333333333,0.742857142857143,496,5131.22718354589,0,4.79487179487179,1993.10256410256,73,7.63427367506808,1,1,1,1,1,1,1,8.125,0.788533341658342,5.32615596963423,2203.58150448585,16193.9583333333,1272.14305555556,38.9583333333333,0.939715661706813,0.060284338293187,7.63427367506808,111258.333333333,0.540866668049252,1,"45"
"131",30954,36.4387755102041,604.485422740525,424.099125364431,1065.02332361516,0.991599828512394,8.32142857142857,0.284071583178726,6.33333333333333,0.682539682539683,493,4770.05433025073,0,2.55018587360595,1530.49814126394,48.175,5.26984362255653,1,1,0,0,1,1,0,9.60714285714286,0.610743918779633,3.70267006655896,2071.65616615894,14703.7142857143,2241.85833333333,24.5,0.885954534228944,0.114045465771056,5.26984362255653,70028.5714285714,0.787701971473469,1,"104"
"133",31116,75.046357615894,780.549668874172,579.205298013245,1434.80132450331,1.57063282755869,5.16666666666667,0.261680911680912,2.33333333333333,0.777777777777778,489,3797.08403348715,0,2.60344827586207,1900.68965517241,107.5,4.59260422036416,0,0,0,0,0,0,0,4.83333333333333,0.644212962962963,3.47272727272727,2531.31818181818,9186.66666666667,1300.96527777778,12.5833333333333,0.931919733301459,0.068080266698541,4.59260422036416,39066.6666666667,0.584749506671425,1,"81"
"135",31291,26.3135245901639,337.423155737705,432.400614754098,796.137295081967,0.889916945573349,21.9130434782609,0.195423272452429,5.33333333333333,0.688095238095238,487,5264.18222817918,0,2.96656534954407,1154.40729483283,103.075,8.1888746975952,1,1,1,1,1,1,1,14.304347826087,0.667464335181726,4.06576459204336,1505.67580836328,16513.0434782609,2836.19347826087,42.4347826086956,0.872902885249807,0.127097114750193,8.1888746975952,118808.695652174,0.333426532808479,1,"46"
"136",31557,30.1794871794872,595.50641025641,528.653846153846,1154.33974358974,1.03071463486026,10.7272727272727,0.291176470588235,2.33333333333333,0.222222222222222,482,4563.22358839293,0,1.9746835443038,1644.84810126582,307,3.61004220173274,0,0,0,0,0,0,0,7.18181818181818,0.52550505050505,2.81190476190476,2273.68857142857,11813,2422.61515151515,14.1818181818182,0.883687538336658,0.116312461663342,3.61004220173274,42081.8181818182,0.682868472673612,1,"102"
"138",31689,33.8308823529412,690.965073529412,544.325367647059,1269.12132352941,1.23196720216017,17.24,0.315615022393539,6,0.726984126984127,481,4185.69963584009,0,4.33466135458167,2248.91235059761,220,6.21734455487452,1,1,1,0,1,1,1,10.04,0.848413808413808,5.40773881673882,2705.88867854368,22579.08,2707.37133333333,43.52,0.910039761367306,0.089960238632694,6.21734455487452,131933.2,0.671481333893224,1,"107"
"140",32141,41.5135869565217,505.538043478261,450.326086956522,997.377717391304,0.917503374585318,7.875,0.347176434676435,5.33333333333333,0.622222222222222,472,5435.85817651602,0,2.03314917127072,1153.56906077348,16.3333333333333,5.91311149439765,1,1,1,0,1,1,1,7.54166666666667,0.508873765123765,2.90786749482402,1543.13778467909,8699.83333333333,880.227083333333,15.3333333333333,0.932921356763945,0.0670786432360551,5.91311149439765,43263.75,0.573325125997316,1,"24"
"141",32527,40.9681978798587,504.657243816254,541.473498233216,1087.09893992933,0.950641255087828,10.2727272727273,0.50560298287571,3,0.8,463,5137.3361510951,0,2.05072463768116,1268.02898550725,72,4.89138008254946,1,0,0,0,1,0,0,12.5454545454545,0.5305698089789,3.09553325462416,1806.98642266824,15908,3571.39545454545,25.7272727272727,0.851077604428794,0.148922395571206,4.89138008254946,74231.8181818182,0.716927547642571,1,"117"
"143",32833,28.2063106796117,326.031553398058,452.878640776699,807.116504854369,0.945511006723656,6.85714285714286,0.554734650270365,6.33333333333333,0.676190476190476,458,5226.7642588246,1,1.12876712328767,791.115068493151,38.9666666666667,4.39319613282167,0,0,0,0,0,0,0,13.0357142857143,0.115428175932378,2.08730158730159,1150.25873015873,10312.75,2482.06904761905,14.7142857142857,0.849501035033771,0.150498964966229,4.39319613282167,42507.1428571429,0.735985948916948,1,"10"
"144",32899,50.0443587270974,542.31243972999,533.480231436837,1125.83702989392,1.06495103268223,14.7037037037037,0.375358252667334,6,0.666666666666667,456,4275.80732934735,0,2.65897435897436,1496.3641025641,202.5,5.41693055098736,1,1,0,0,1,1,0,14.4444444444444,0.605562010356472,3.57466283716284,1928.7288974914,21614.1481481481,4416.55432098765,38.4074074074074,0.845627817237507,0.154372182762493,5.41693055098736,103607.407407407,0.780249249792856,1,"86"
"147",33433,254.232081911263,553.894197952218,578.279863481229,1386.40614334471,1.1809310042981,6.14285714285714,0.278935945007374,6.33333333333333,0.742857142857143,445,4213.39680443834,0,1.95333333333333,1265.21333333333,27,5.37055711417309,1,1,0,0,1,1,0,5.35714285714286,0.487550247371676,2.925,1588.08985507246,6777.92857142857,729.09935515873,10.4642857142857,0.923033864227078,0.076966135772922,5.37055711417309,31714.2857142857,0.647056059392362,1,"39"
"148",33443,49.9072022160665,424.391274238227,613.40027700831,1087.6987534626,0.82329762203605,20.8571428571429,0.425542293607235,6.33333333333333,0.676190476190476,445,5157.10070847992,1,3.32718894009217,1635.24884792627,186,6.38150719194781,1,1,1,0,1,1,1,15.5,0.75821426850448,3.99758842348128,1949.5645370998,25346.3571428571,3597.71369047619,51.5714285714286,0.890754003955747,0.109245996044253,6.38150719194781,147196.428571429,0.707405723689523,1,"11"
"150",33526,36.7559880239521,362.068862275449,606.465568862275,1005.29041916168,1.08150783627998,31.32,0.227932350645918,5.66666666666667,0.711111111111111,444,4272.93098250368,0,3.45219638242894,1460.12403100775,210,7.18524976286578,1,1,1,1,1,1,1,15.48,0.750582780271433,4.39876865944513,1819.23288919251,22602.72,4302.936,53.44,0.856260930894826,0.143739069105174,7.18524976286578,153036,0.518242875848984,1,"37"
"152",33567,132.574889867841,679.777533039648,514.577092511013,1326.9295154185,1.47552725836646,8.05263157894737,0.371619389382547,4,0.777777777777778,443,3467.37239945974,1,2.78527607361963,1857.69325153374,269,4.80387232544725,1,0,0,0,1,0,0,8.57894736842105,0.76950576083703,3.43934837092732,2266.60403091061,15937.0526315789,2454.45877192982,23.8947368421053,0.897990748515496,0.102009251484504,4.80387232544725,72660.5263157895,0.548075137974533,1,"12"
"153",33586,233.66859344894,878.33140655106,754.847784200385,1866.84778420039,1.14406927414925,12.2,0.219113766135825,4.66666666666667,0.8,443,3758.44396117252,1,5.89772727272727,3756.14772727273,24.2666666666667,5.37253436590925,1,1,0,0,1,1,0,4.4,0.910833333333333,7.36440476190476,4791.75333333333,16527.05,605.6175,25.95,0.967815970419237,0.032184029580763,5.37253436590925,76910,0.896672622858306,1,"13"
"155",33760,13.9125925925926,454.117037037037,484.677530864198,952.707160493827,1.13690359723589,35.9130434782609,0.186303252793203,5,0.588888888888889,439,4254.18377198091,1,5.625,2291.875,153,8.1856952506125,1,1,1,1,1,1,1,15.6521739130435,0.845827105994019,6.57187098919835,2632.8026780693,35872.8260869565,2908.55289855072,88.0434782608696,0.92715859677958,0.0728414032204205,8.1856952506125,252573.913043478,0.584758159561264,1,"14"
"156",33878,29.8725165562914,346.004415011038,460.177152317881,836.05408388521,0.937771142377964,38.44,0.221622886555374,5.66666666666667,0.704761904761905,437,4903.83424852772,0,2.90850722311396,1112.6227929374,210,7.68228335103734,1,1,1,1,1,1,1,24.92,0.701544752639016,3.70759095241367,1337.86507995427,27726.56,6903.396,72.48,0.806116884121104,0.193883115878896,7.68228335103734,204616,0.479354286008208,1,"113"
"160",34441,67.3890784982935,598.730375426621,449.303754266212,1115.42320819113,0.951991176875343,5.16,0.43747619047619,6,0.849206349206349,427,4722.04337851054,1,3.1505376344086,1736.98924731183,12.2416666666667,6.40276892498251,1,1,1,0,1,1,1,3.72,0.679809523809524,4.35,2239.62291666667,6461.6,557.798,11.72,0.948470890924465,0.0515291090755352,6.40276892498251,34372,0.624804471208859,1,"15"
"161",34737,90.2108262108262,210.571225071225,459.05698005698,759.839031339031,1.28071244532138,18,0.254999042299743,6,0.722222222222222,421,3477.2934625691,1,1.51619870410367,660.572354211663,250,5.87854080844407,1,1,1,0,1,1,1,17.8076923076923,0.43908828817757,2.20427722277722,852.592866022866,11763.2692307692,5420.66025641026,27,0.709803143789654,0.290196856210346,5.87854080844407,81015.3846153846,0.39345500179159,1,"16"
"162",34761,66.7362162162162,238.644324324324,498.942702702703,804.323243243243,1.07965334516988,20.0357142857143,0.168387198194998,6.33333333333333,0.682539682539683,420,4474.62563466892,0,1.92708333333333,798.295833333333,177,6.8370234111713,1,1,1,1,1,1,1,17.1428571428571,0.599549129595137,2.5265384242275,953.01463105347,13685.0714285714,4385.81547619048,33.0357142857143,0.788239064965976,0.211760935034024,6.8370234111713,98957.1428571429,0.365150445807373,1,"28"
"163",34770,108.075,409.369117647059,564.720588235294,1082.16470588235,1.15696485541567,12.9285714285714,0.345278787505678,6.33333333333333,0.676190476190476,420,3981.73287688391,1,1.96531791907514,1139.00867052023,214,5.16745583106808,1,1,0,0,1,1,0,12.3571428571429,0.558452303292805,2.78076784326784,1486.30655594406,14074.8928571429,3357.85892857143,24.2857142857143,0.83535709628155,0.16464290371845,5.16745583106808,73675,0.607165620937066,1,"17"
"167",35010,249.730084348641,799.31771321462,547.014995313964,1596.06279287723,1.08814708581906,22,0.317573235843352,5.33333333333333,0.688888888888889,416,4490.15600826563,1,4.10384615384615,2225.51923076923,48,6.10923166219855,1,1,1,0,1,1,1,10.8333333333333,0.823278654896302,4.93962241462241,2608.66866281866,24109.7916666667,2133.99722222222,44.4583333333333,0.924389882673683,0.0756101173263174,6.10923166219855,133108.333333333,0.788950038451391,1,"18"
"168",35055,106.515625,705.015625,670.36875,1481.9,2.54368074247455,6.45833333333333,0.0771569865319865,5,0.822222222222222,415,1722.46077614602,0,2.37037037037037,1824.01481481481,40.3166666666667,4.23888784544821,0,0,0,0,0,0,0,5.625,0.627338113275613,3.07278911564626,2293.33616780045,10260.0833333333,1140.6116087963,13.3333333333333,0.932765403859982,0.0672345961400176,4.23888784544821,49583.3333333333,0.53754413176702,1,"33"
"169",35108,97.8274428274428,652.361746361746,486.114345114345,1236.30353430353,1.05568398398907,5.78571428571429,0.426275510204082,6.33333333333333,0.682539682539683,413,3715.343971142,1,3.48550724637681,1945.77536231884,55.4666666666667,5.84905668216929,1,1,1,0,1,1,1,4.92857142857143,0.851147959183673,4.22738095238095,2329.46607142857,9589.89285714286,1080.03928571429,17.1785714285714,0.909775871397896,0.0902241286021045,5.84905668216929,51046.4285714286,0.673201213469564,1,"19"
"171",35237,136.805797101449,640.978260869565,513.331884057971,1291.11594202899,1.19195826988823,10.0454545454545,0.379353886411303,5,0.588888888888889,411,4367.53232458603,0,3.30143540669856,1738.5023923445,40.5666666666667,6.24871833701807,1,1,1,0,1,1,1,9.5,0.744980398389489,4.23547323888233,2121.21327561328,16515.7727272727,1481.19696969697,31.3636363636364,0.920039301129903,0.0799606988700969,6.24871833701807,91340,0.564188946412581,1,"5"
"173",35363,113.170588235294,131.186274509804,459.4,703.756862745098,1.20853637656139,13.25,0.191754762491276,5.33333333333333,0.694444444444444,406,3818.72072534904,1,1.37837837837838,614.967567567568,208,5.46330060669941,1,1,0,0,1,1,0,15.4166666666667,0.353861936674437,2.13859427609428,860.627170514671,9480.75,5065.19583333333,21.25,0.689253923008282,0.310746076991718,5.46330060669941,63916.6666666667,0.492720200721743,1,"20"
"174",35376,98.067615658363,576.523131672598,715.103202846975,1389.69395017794,1.84698934577446,7.56,0.270655122655123,6,0.782539682539683,406,3061.59353626662,1,1.64327485380117,1385.99415204678,26.8,3.86297661596904,0,0,0,0,0,0,0,6.84,0.504060606060606,2.31021825396825,1789.91974206349,9480.2,1070.728,11.24,0.920630429860827,0.0793695701391732,3.86297661596904,39856,0.682218781863389,1,"21"
"175",35494,30.7770700636943,393.050045495905,590.202911737944,1014.03002729754,1.00399682012599,32.7272727272727,0.192525767593944,4.66666666666667,0.65,404,4916.02736505247,1,3.08707865168539,1372.3202247191,190,6.91364041683896,1,1,1,1,1,1,1,16.1818181818182,0.729772190743553,3.92270791077609,1666.57287535697,22206.6363636364,4507.66136363636,49.9545454545455,0.841921998014595,0.158078001985405,6.91364041683896,141281.818181818,0.518626750352287,1,"22"
"177",35701,17.0986515259049,441.47409510291,502.581973030518,961.154719659333,0.838910036564119,32.9,0.255025753413753,5.33333333333333,0.622222222222222,399,5349.63840224501,0,4.43081761006289,2205.21383647799,147.5,6.61934856272913,1,1,1,1,1,1,1,15.9,0.810822328256539,5.6296611210427,2755.7233390586,35062.9,3398.04583333333,70.45,0.914249321332484,0.0857506786675162,6.61934856272913,198800,0.827534091582234,1,"96"
"178",35727,89.3051224944321,767.977728285078,567.472160356347,1424.75501113586,1.39460835756047,5.90476190476191,0.348979591836735,5,0.888888888888889,399,3969.0628319088,0,3.65040650406504,2470.92682926829,67,4.86284750557737,1,0,0,0,1,0,0,5.85714285714286,0.742006802721088,4.61472431077694,3056.62819548872,14472.5714285714,946.719841269841,21.3809523809524,0.947975505838202,0.0520244941617981,4.86284750557737,65114.2857142857,0.770581579754928,1,"112"
"179",35739,104.620082815735,388.789855072464,517.867494824017,1011.27743271222,1.07834393086565,15.6551724137931,0.286503391244771,6.66666666666667,0.698412698412698,399,4741.95089541833,1,1.80223880597015,969.876865671642,277,4.9090086108231,1,0,0,0,1,0,0,18.4827586206897,0.477924673245054,2.6021404135288,1280.61198180223,17926,6683.73045977011,33.3103448275862,0.739258027884251,0.260741972115749,4.9090086108231,92058.6206896552,0.750854456928478,1,"23"
"183",35888,97.5541195476575,245.258481421648,536.069466882068,878.882067851373,1.17522310067897,14.4074074074074,0.225782647514674,6,0.666666666666667,396,4045.29565270512,1,1.44289044289044,860.072261072261,197.5,4.60674022669984,0,0,0,0,0,0,0,15.8888888888889,0.348753301720104,2.17697343808455,1111.57104777938,13665.5925925926,4638.16172839506,22.9259259259259,0.769281798651924,0.230718201348076,4.60674022669984,68985.1851851852,0.638886114681255,1,"25"
"186",36388,132.148026315789,742.419407894737,683.912828947368,1558.48026315789,1.39770740662205,6.20689655172414,0.335632183908046,6.66666666666667,0.698412698412698,387,3887.14374748222,0,4.28169014084507,2308.45070422535,31,6.1424438028551,1,1,1,0,1,1,1,4.89655172413793,0.790024630541872,5.02561728395062,2771.44958847737,11303.4482758621,649.654597701149,20.9655172413793,0.959545286894645,0.040454713105355,6.1424438028551,66874.1379310345,0.66392161347065,1,"26"
"187",36479,62.0988319856244,180.143755615454,470.619047619048,712.861635220126,1.18402860979317,21.3571428571429,0.232524020517333,6.33333333333333,0.682539682539683,385,3935.59557521441,1,1.66616766467066,732.046407185629,307.5,5.45440577245713,1,1,0,0,1,1,0,23.8571428571429,0.466905682391423,2.38164657425355,958.635955527469,17464.5357142857,9523.5494047619,39.75,0.669474031704515,0.330525968295484,5.45440577245713,119700,0.669067058015873,1,"26"
"191",37076,73.7710997442455,552.052429667519,484.248081841432,1110.0716112532,0.858275995773882,25.8,0.275746369672307,5.33333333333333,0.611111111111111,376,4862.47741863553,1,4.14854111405836,1950.87533156499,211,6.71724447577826,1,1,1,1,1,1,1,15.08,0.826277149534183,4.94548762348762,2261.20390942391,29419.2,4003.16666666667,62.56,0.882032132418522,0.117967867581478,6.71724447577826,179108,0.730133478136538,1,"27"
"192",37184,94.3855421686747,135.684337349398,400.650602409639,630.720481927711,1.19356623859372,13.44,0.158158612629201,5.66666666666667,0.644444444444444,375,4040.30036758097,0,1.40202702702703,593.341216216216,127,6.26872263240073,1,1,1,0,1,1,1,11.84,0.35624975024975,2.16638095238095,794.138761904762,7025.16,2674.07733333333,16.6,0.741727147827768,0.258272852172232,6.26872263240073,49768,0.378737613429609,1,"108"
"193",37338,44.5974025974026,226.246753246753,348.818181818182,619.662337662338,1.59439436815024,1.63636363636364,0.0909090909090909,4.66666666666667,0.805555555555556,372,4636.04151811872,1,1.02666666666667,573.986666666667,38.55,6.17128023949914,1,1,1,0,1,1,1,3.40909090909091,0.0265151515151515,2,722,1956.77272727273,249.989482323232,3.5,0.922632966287675,0.0773670337123247,6.17128023949914,9531.81818181818,0.365939703389006,1,"28"
"196",37645,69.1605839416058,366.658150851582,520.209245742092,956.02798053528,0.893789432292594,11.2068965517241,0.300710257175774,7,0.714285714285714,368,4783.38617331194,1,2.04477611940298,1161.7039800995,178.5,5.03811005361264,1,0,0,0,1,0,0,13.8620689655172,0.477983721804431,3.0435307490863,1676.66644651645,16103.6206896552,4323.76264367816,28.3448275862069,0.808166993701453,0.191833006298547,5.03811005361264,78613.7931034483,0.816639753684865,1,"29"
"198",37802,51.933908045977,352.617816091954,474.140804597701,878.692528735632,1.33515493697244,19.1538461538462,0.145482094239886,6.5,0.69047619047619,365,3278.88906948993,1,1.94413407821229,1057.50837988827,164,5.70986071484547,1,1,1,0,1,1,1,13.7692307692308,0.468408554790297,2.81487545431396,1376.14609868741,14561.0769230769,3848.21153846154,26.7692307692308,0.820410085197522,0.179589914802478,5.70986071484547,77384.6153846154,0.594339553545129,1,"30"
"199",38131,74.3124018838305,232.062794348509,486.612244897959,792.987441130298,1.06534140528136,16.4583333333333,0.201128656309577,5.66666666666667,0.644444444444444,360,4672.37999466743,1,1.82521489971347,897.962750716332,184,5.58521257876389,1,1,0,0,1,1,0,14.5416666666667,0.477507378476133,2.7771164021164,1285.57063492064,13057.875,4066.87222222222,26.5416666666667,0.763901547775949,0.236098452224051,5.58521257876389,79429.1666666667,0.554293637090937,1,"31"
"205",38694,63.3762486126526,249.177580466149,474.518312985572,787.072142064373,1.09282201612936,22.24,0.198606102048263,5.66666666666667,0.644444444444444,348,4199.08494142028,1,1.91295116772824,914.492569002123,197,5.73631760160159,1,1,1,0,1,1,1,18.84,0.517331675997136,2.72577977577978,1194.81092052392,17229.04,5424.042,36.04,0.770003680165327,0.229996319834673,5.73631760160159,108012,0.535997513323857,1,"33"
"206",38734,97.0199778024417,708.725305216426,616.975582685905,1422.72086570477,0.960142805347321,37.6428571428571,0.346195848801253,6.66666666666667,0.698412698412698,347,4731.3346880731,1,6.90421455938697,3612.25670498084,93,6.43821777737552,1,1,1,0,1,1,1,9.32142857142857,0.853145037919474,8.40747437086723,4386.40224477903,33671.3928571429,1943.69107142857,64.3571428571429,0.94517381141383,0.0548261885861697,6.43821777737552,186544.642857143,0.944955172236486,1,"34"
"207",38766,46.0054127198917,197.539918809202,466.414073071719,709.959404600812,0.978440848442031,20.1923076923077,0.190100045375583,6,0.726190476190476,347,5161.8487886924,1,1.69107551487414,814.796338672769,301,5.24203921740657,1,1,0,0,1,1,0,16.8076923076923,0.439586836452162,2.63197496947497,1145.43495115995,13694.8461538462,6165.64294871795,28.4230769230769,0.701882815952529,0.298117184047471,5.24203921740657,85061.5384615385,0.631410653679915,1,"35"
"216",40573,29.4160789844852,551.042313117066,556.485190409027,1136.94358251058,0.966718704251794,13.2083333333333,0.166354783131099,5.33333333333333,0.666666666666667,311,4316.9917337813,1,3.12334801762115,1848.00440528634,172,5.4454148562754,1,1,0,0,1,1,0,9.45833333333333,0.775618941243941,4.03454034391534,2324.17178330928,17479.0416666667,1992.62361111111,29.5416666666667,0.899929935522172,0.100070064477828,5.4454148562754,82012.5,0.680409064727069,1,"36"
"217",40659,60.4423076923077,194.744755244755,511.375874125874,766.562937062937,1.04660881416634,19.0526315789474,0.192082937737774,4.33333333333333,0.533333333333333,308,5094.85545495571,1,1.67741935483871,827.173020527859,360,5.16761091904777,1,1,0,0,1,1,0,17.9473684210526,0.478748274664697,2.46644495855022,1115.87021881627,14845.5789473684,6878.71315789474,30.1052631578947,0.717430157511069,0.282569842488931,5.16761091904777,90621.0526315789,0.522459837170103,1,"37"
"218",40702,70.2717770034843,685.792682926829,421.057491289199,1177.12195121951,1.10581212911625,9.66666666666667,0.3222403111292,6.66666666666667,0.753968253968254,307,4502.10695333875,1,2.50655021834061,1472.64192139738,96.7833333333333,5.47221394672111,1,1,0,0,1,1,0,8.48148148148148,0.577770156968793,3.37270923520924,1916.26452852703,12490.1851851852,1511.72561728395,21.2592592592593,0.918314840270684,0.0816851597293158,5.47221394672111,61857.2592592593,0.685824601453184,1,"38"
"221",41278,86.9,373.884,655.18,1115.964,1.45440166690673,22.8888888888889,0.207135223260094,5,0.8,295,3140.30432343045,1,1.59235668789809,1051.92356687898,205,4.31591538961929,0,0,0,0,0,0,0,17.4444444444444,0.423393587454475,2.34834455667789,1441.7446969697,18350.2222222222,5106.87962962963,27.7777777777778,0.797859946422468,0.202140053577532,4.31591538961929,81966.6666666667,0.655316133989496,1,"39"
"223",41514,30.7368421052632,626.780701754386,570.377192982456,1227.89473684211,0.965727894406496,12,0.340720390720391,2.33333333333333,1,291,4721.93675367838,1,3.5625,2270.09375,14.2416666666667,5.55719964538836,1,1,0,0,1,1,0,4.57142857142857,0.893877551020408,3.95238095238095,2552.28571428571,10377.5714285714,151.140476190476,16.2857142857143,0.985059957454129,0.0149400425458709,5.55719964538836,46114.2857142857,0.532780369316147,1,"40"
"224",41822,72.0240137221269,168.739279588336,460.030874785592,700.794168096055,1.10041248813643,15.4615384615385,0.190750077930061,5.66666666666667,0.80952380952381,285,4531.25812459361,1,1.782874617737,745.403669724771,172,6.38155986105894,1,1,1,0,1,1,1,12.5769230769231,0.488476397183828,2.60811827061827,978.996996059496,9374.88461538462,3484.58397435897,22.4230769230769,0.738704135667457,0.261295864332543,6.38155986105894,67603.8461538462,0.416799102124424,1,"41"
"226",42056,59.6435406698565,173.178229665072,469.857655502392,702.679425837321,1.07090593047543,22.4230769230769,0.234008060533256,5.66666666666667,0.644444444444444,280,4929.2320587503,0,1.39799331103679,685.867892976589,278,4.95287247201074,1,0,0,0,1,0,0,23,0.384200005189222,2.11312480254788,886.459264880419,15774.9615384615,8721.23076923077,32.1538461538462,0.659835022668663,0.340164977331337,4.95287247201074,96200,0.668137651341602,1,"19"
"229",42328,102.420967741935,765.464516129032,482.335483870968,1350.22096774194,1.15465017255653,13.95,0.281695978313625,4,0.805555555555556,272,3460.50412483446,0,3.42541436464088,2173.33149171271,87,5.13736947131315,1,0,0,0,1,0,0,9.05,0.768634004884005,4.00720238095238,2535.68738095238,19668.65,1877.9925,31,0.929229862846513,0.0707701371534869,5.13736947131315,88592.5,0.758188172981084,1,"87"
"231",42487,71.8328935795954,904.754617414248,624.380826737027,1600.96833773087,0.99693256386238,12.2631578947368,0.410534421718632,4,0.866666666666667,270,4174.94739983729,1,6.14594594594595,3455.68648648649,90,6.06080838784937,1,1,1,0,1,1,1,9.73684210526316,0.84461430382483,7.68807435254804,4189.69300334169,33647.4736842105,2010.52105263158,59.8421052631579,0.946443350429306,0.0535566495706937,6.06080838784937,177336.842105263,0.91982815304752,1,"43"
"236",42855,75.14,328.7016,620.8776,1024.7192,1.04093075827624,27.1153846153846,0.261756712285925,5.66666666666667,0.644444444444444,264,4412.59434307918,0,2.34082397003745,1267.60112359551,300,5.19114113156063,1,1,0,0,1,1,0,20.5384615384615,0.603020260916477,3.29798631087628,1724.74832000116,26034.5769230769,7435.28717948718,48.0769230769231,0.780975745098944,0.219024254901056,5.19114113156063,137369.230769231,0.809523931989329,1,"29"
"237",42856,134.9248434238,428.511482254697,627.536534446764,1190.97286012526,1.23736147050238,13.3333333333333,0.151401889102904,6,0.666666666666667,264,3867.78835436547,0,1.97119341563786,1243.51440329218,115,5.01538637415379,1,0,0,0,1,0,0,9,0.515519857199237,2.65424616535728,1602.679337021,11191.6296296296,1681.44913580247,17.7407407407407,0.910037416129925,0.0899625838700748,5.01538637415379,50940.7407407407,0.616559364515387,1,"15"
"239",42983,48.0658385093168,171.619875776398,444.888198757764,664.573913043478,1.04866250478159,20.875,0.227078544140214,5.66666666666667,0.711111111111111,261,4626.08889286181,0,1.31535947712418,644.647058823529,255,4.61548301065397,0,0,0,0,0,0,0,25.5,0.292303758421019,2.07446731509232,875.855839068339,16438.5,9620.70833333333,33.5416666666667,0.629917829217279,0.370082170782721,4.61548301065397,100579.166666667,0.730922687464842,1,"88"
"241",43022,45.9737991266376,313.882096069869,515.331877729258,875.187772925764,1.43756357550532,7.29166666666667,0.0630621693121693,5.33333333333333,0.604761904761905,260,3399.00908178861,0,1.49673202614379,938.156862745098,45,5.06380075852753,1,0,0,0,1,0,0,6.375,0.349987974987975,2.27467948717949,1227.59358974359,5980.75,1242.55005787037,9.54166666666667,0.887463846486051,0.112536153513949,5.06380075852753,28233.3333333333,0.548359928215212,1,"12"
"242",43106,41.4976152623211,436.737678855326,447.898251192369,926.133545310016,1.00783092993672,12.8571428571429,0.41253045895903,4.66666666666667,0.777777777777778,259,4630.51042669379,0,1.84457478005865,1078.87976539589,296,4.71579248009523,1,0,0,0,1,0,0,16.2380952380952,0.490243667223601,2.73419873777017,1497.46338119552,17518.9523809524,5666.73253968254,29.952380952381,0.77157705210728,0.22842294789272,4.71579248009523,83638.0952380952,0.684703010456683,1,"85"
"244",43203,81.8,329.066019417476,445.968932038835,856.834951456311,1.24466623996095,17.1818181818182,0.247406754414758,5,0.888888888888889,257,4076.11194385716,0,1.69407894736842,929.733552631579,186,5.30114926728899,1,1,0,0,1,1,0,13.8181818181818,0.394811787775633,2.61781987853416,1337.24447060876,12847.2272727273,3251.19848484848,23.4090909090909,0.82652087195655,0.17347912804345,5.30114926728899,67900,0.469300311691295,1,"114"
"245",43226,166.880434782609,589.79347826087,443.79347826087,1200.46739130435,1.42330907561053,4.33333333333333,0.184259259259259,4,0.666666666666667,256,3216.16572982836,1,1.39393939393939,1133.21212121212,18.2083333333333,4.6158893206433,0,0,0,0,0,0,0,3.66666666666667,0.414550264550265,2.1025641025641,1477.73076923077,4155.11111111111,196.80462962963,5.11111111111111,0.969138707657306,0.0308612923426935,4.6158893206433,16205.5555555556,0.540055894494413,1,"45"
